,"-- Pas plus que je n'aime à perdre de la copie, observa judicieusement le journaliste bossu."
,"-- À l'école de Saint-Cyr même, où je m'étais présenté, malgré mon horreur pour les armées permanentes, reprit l'imperturbable pitre."
,"-- Cher Alcindor, s'écria Taupier, si tu continues à raconter tes malheurs, madame va être obligée de pleurer, et nous ne pourrons plus chanter au dessert."
,» Explique nous tout de suite ton système.
,"-- Pourquoi faire ? grogna l'orateur, vexé d'avoir été interrompu."
,"-- Mais pour l'adopter, ô grand homme incompris !"
,"Contemple en nous des écrivains naïfs qui cherchent encore leur voie, et ouvre-nous des horizons."
,"-- Je suis « fusionien » dit Alcindor, de l'air dont un contemporain de Sylla aurait dit :"
,Je suis citoyen romain.
,-- Fusio... quoi ? ricana Taupier.
,-- Quelle est cette religion ? demanda Valnoir sans rire.
,"-- Celle de l'avenir, s'écria le paillasse d'un air inspiré, tout en se versant le reste de la bouteille de madère entamée par son voisin."
,"» Je fusionne tout... les cultes, les opinions, les nationalités."
,"-- Et les vins, dit Rose en souriant."
,"-- Plus de rois, plus de riches, plus de guerres."
,"L'homme produit et consomme, la terre se couvre de moissons qui mûrissent sur l'emplacement des palais démolis..."
,"-- Musset a dit ça en deux vers, interrompit Valnoir :"
," Et le globe rasé, sans barbe ni cheveux, "
, Comme un grand potiron roulera dans les cieux. 
,"-- Ah ! la soupe au potiron ! comme grand'mère la faisait bien ! soupira l'hercule en se tournant vers madame de Charmière, qui se serait bien passée de ce détail rétrospectif."
,"-- Vous voyez bien que vous ne comprenez pas, grommela le fusionien."
,Les littérateurs sont les plus grands ennemis de la philosophie humanitaire : je les exclurai de la société que je veux fonder.
,-- Tu veux donc fonder une société ? demanda Taupier qui venait d'avoir une idée.
,"-- Le plan est là, dit Alcindor en se frappant le front."
,"-- Et pourrait-on connaître, ajouta Valnoir avec un sérieux parfait, le but de cette société et le moyen de l'établir ?"
,"-- Le but, je viens de vous le dire : c'est la fusion de tout ; le moyen, c'est l'abolition de tout."
,"-- Bravo ! c'est large ; c'est beau, ça me va, cria Taupier en battant des mains avec enthousiasme."
,"-- Sans compter que ça prendrait très bien par le temps qui court, ajouta Valnoir."
,"-- Voyons, Alcindor, demanda le bossu en changeant de ton tout à coup, serais-tu en état de parler dans un club ?"
,"-- En six langues et sur n'importe quoi, répondit sans hésiter le philosophe de l'avenir."
,"-- Bon ! maintenant, es-tu capable d'écrire un article qui se tienne sur ses pieds ?"
,"-- Dix par jour, si vous voulez."
," Avant de débuter avec le patron, j'ai rédigé à moi tout seul l' Amalgame, organe fusionien , qui avait déjà huit numéros quand il fut supprimé. "
,"-- Jeune homme, ton avenir est dans tes mains."
, Veux-tu fusionner avec la rédaction du Serpenteau ? 
,"-- Oui, si elle veut soutenir mes principes, répondit Alcindor avec la fermeté d'un apôtre."
,-- Es-tu fou ? dit tout bas Valnoir en poussant le coude du bossu.
,"-- Laisse-moi aller, je sais ce que je fais, répondit Taupier."
,"Madame de Charmière suivait ce dialogue avec attention, tout en égrenant une superbe grappe de raisin de Fontainebleau ; car on était arrivé au dessert."
,"Quant à Pilevert, il n'avait pas compris grand'chose à la conversation humanitaire, et il s'entretenait avec un grand cru des côtes du Rhône, quand la proposition du bossu lui fit dresser l'oreille."
,"-- Minute ! cria-t-il, je ne veux pas qu'on débauche mon pitre."
," -- Illustre rempart d'Avallon, tu n'en auras plus besoin, reprit Taupier ; le Serpenteau t'engage aussi. "
,Tu dois être fort à toutes les armes ?
,"-- Un peu, mon neveu."
,Pointe et contre-pointe.
,J'ai mes brevets.
,-- Très bien !
,Tu seras là pour répondre aux réclamations.
,Dix francs par jour et du tabac à discrétion.
,"-- Taupier, mon ami, ta charge est trop longue, murmura Valnoir."
,"-- Ce n'est pas une charge, reprit à haute voix le bossu et je vais m'expliquer tout à l'heure."
,"Mais avant de vous exposer mes vues, que notre belle présidente adoptera, j'en suis sûr, je fais appel à vos lumières pour trouver le nom de notre société."
,"-- C'est inutile, j'en ai un et je ne le changerai pas, dit Alcindor d'un ton rogue."
,"-- Voyons le nom, demanda Rose en souriant."
," -- L'association fusionienne, prononça majestueusement le paillasse, s'appellera la Société de la lune avec les dents. "
,"-- Il est fou, murmura Valnoir."
,"-- Laissez parler l'orateur, cria Taupier, qui paraissait prendre fort au sérieux les propos du paillasse."
,"À vrai dire, il y avait bien de quoi."
,"Depuis qu'il avait lâché la bride à son éloquence, Alcindor semblait transfiguré."
,"Ses gros yeux sortaient de leur orbite, ses cheveux jaunes ondulaient sur ses maigres épaules, et ses longs bras esquissaient dans le vide des gestes oratoires."
,"Il s'agitait tant sur sa chaise de cuir, et sa loquacité subite contrastait si fort avec le silence mélancolique du premier service, qu'un classique aurait pu le comparer indifféremment à la Sibylle de Cumes ou à l'ânesse de Balaam."
," -- Citoyens, commença-t-il avec un sérieux imperturbable, le nom que je veux donner à la société fusionienne vous fait sourire. "
,» Je reconnais bien là l'influence désastreuse de la presse contemporaine.
,"Vous êtes des journalistes de la décadence, et vous blasphémez ce que vous ne comprenez pas."
,» Ah ! si vous compreniez !...
,"-- Mais nous ne comprenons pas, dit Valnoir entre ses dents."
, J'ai déjà entendu ça aux Variétés dans les saltimbanques . 
,"-- Eh bien ! vous allez comprendre, reprit Alcindor en se levant pour pérorer plus à l'aise."
," -- Prendre la lune avec les dents , c'est la formule usitée dans notre société vieillie pour exprimer l'impossible. "
,» L'impossible ! je veux rayer de la langue de l'avenir cet adjectif rétrograde.
," » Oui ! par la force de l'association, citoyens, le prolétariat émancipé prendra avec les dents la lune du bonheur universel... "
,"À cette image plus hardie que littéraire, Valnoir ne put s'empêcher d'éclater de rire, et Rose eut toutes le peines du monde à ne pas en faire autant."
,"Pilevert, réduit au silence par une dernière bouteille de vin de Tavel, n'avait plus la force de défendre à son pitre de gaspiller les boniments."
,Le bossu était le seul qui s'enthousiasmât aux divagations d'Alcindor.
,-- Tu es grand comme le monde ! cria-t-il en faisant mine d'embrasser l'orateur.
,"» La Société de la « Lune avec les dents » est fondée, et le « Serpenteau » devient son organe officiel."
,-- Joli moyen d'augmenter le tirage ! ricana Valnoir en haussant les épaules.
,-- Toi ! veux-tu m'écouter et me répondre ? lui dit Taupier avec le ton ferme d'un homme sûr de son fait.
,» Crois-tu à la puissance des mots dans ce pays-ci ?
,-- Parbleu ! je suis payé pour ça.
,"Si j'écrivais comme tout le monde, mon journal n'aurait pas trois cents acheteurs."
,-- Crois-tu que le mystère attire les imbéciles ?
,Crois-tu qu'avec des mots de passe et des serments sur des poignards on puisse recruter une armée de nigauds capables de renverser n'importe quel gouvernement ?
,-- Connu.
,C'est l'histoire du carbonarisme que tu me contes là.
,-- Bon ! nous y sommes.
,Tu vas fonder avec nous « La lune avec les dents. »
,-- Pourquoi faire ?
,"-- Pour que tu sois président de la République dans six mois, naïf publiciste."
,"-- Pardon, mais je ne veux ni président, ni République, interrompit le paillasse."
,"-- Laisse-moi développer à mon tour, illustre novateur."
,"» Notre ami Valnoir a du talent et des lecteurs, mais il manque d'utopie pour entraîner les masses."
,"Alcindor, lui, tient l'utopie, mais il n'en a pas le placement."
,"» Donc, ils vont se compléter l'un par l'autre."
," Le Serpenteau propage doucement le fusionisme qui, de son côté, recrute une armée pour le vote et au besoin pour les barricades, et nous gouvernons Paris, en attendant que nous gouvernions l'univers. "
,-- Pourquoi pas ? dit madame de Charmière qui n'avait pas perdu un mot des raisonnements du bossu.
,Cette interrogation perfide fut accompagnée d'un regard savamment calculé pour éveiller chez Valnoir toutes les ambitions et toutes les convoitises.
,"Depuis qu'on s'était mis à table, Rose, tout en surveillant les progrès de l'ivresse de son frère, avait eu le temps d'écouter et de réfléchir."
,Elle commençait à entrevoir à travers les exagérations de Taupier un plan dont l'exécution pouvait lui permettre d'utiliser largement ses relations avec un journaliste.
,"Des perspectives infinies s'ouvraient à la voix séduisante du bossu, et cette liaison que la dame avait acceptée d'abord sous bénéfice d'inventaire prenait des proportions inattendues."
,"Très experte en affaires d'intérêt, madame de Charmière manquait de ce jugement droit qui fait apprécier sainement les situations."
,"Pour elle, en politique aussi bien qu'en amour, tout était possible ; elle pensait donc sérieusement à fonder sa fortune sur la grandeur future de son amant."
,La combinaison bizarre de Taupier lui offrait d'ailleurs l'avantage de rassembler des hommes qu'elle voulait surveiller de près et qu'elle comptait bien mettre tous au service de ses intérêts.
,-- Pourquoi pas ? reprit-elle en s'adressant à Valnoir ; pourquoi ne seriez-vous pas tout ce que dit votre ami ?
,"S'élever en servant la cause de l'humanité, c'est une ambition qu'on peut avouer, et cette ambition-là, je l'ai pour vous, mon cher Charles."
," -- Mais c'est absurde, dit le rédacteur en chef du Serpenteau . Comment voulez-vous que je soutienne dans mon journal les théories auxquelles personne ne comprend rien, ni moi non plus ? "
,"-- Ne t'inquiète pas de ça, je m'en charge, reprit le bossu."
,"Alcindor t'écrira des tartines superbes, et moi je te ferai un feuilleton humanitaire dont tu me diras des nouvelles."
,-- Si c'est avec cette littérature-là que tu comptes nous faire monter !...
,"-- Peut-être, cher ami, peut-être, dit Taupier d'un air vexé."
,"Dans tous les cas, tu ne nous empêcheras pas d'organiser notre société secrète."
,» Le plan est tout fait.
,"L'association se subdivise en sections qui s'appelleront des quartiers ; le comité directeur, dont tu feras partie, si tu veux, s'appellera la pleine lune, et, quant au mot de passe, ce sera éclipse ou croissant."
,» Il y aura des insignes et un serment.
,-- C'est admirable ! cria le paillasse transporté.
,-- Très bien ! et de l'argent ? dit froidement Valnoir.
,"-- Deux sous par semaine et par tête d'amant de la lune, car les sociétaires s'appelleront les amants de la lune, et je sais où les recruter."
,» Nous aurons des millions avant trois mois.
,"-- Et moi, j'ai un caissier à vous proposer, ajouta madame de Charmière."
,"-- Qui ça, s'il vous plaît ? demanda le bossu, qui se serait volontairement réservé l'emploi."
,"-- Frapillon, mon homme d'affaires, dit Rose sans hésiter."
,"Il est discret comme une tombe, il aime le peuple et il est honnête."
,"-- Et habile par-dessus le marché, murmura Valnoir ébranlé."
,"C'est lui qui a les fonds du journal, et s'il jugeait l'association possible, je crois que je n'aurais plus d'objections."
,"-- J'en ai une, moi, grommela Pilevert que les convives croyaient absorbé par sa lutte avec les vins du Rhône."
,"-- Tu écoutes donc, vénérable hercule ? dit Taupier en s'accoudant pour admirer ce buveur, capable de suivre une conversation après la septième bouteille."
,"-- Oui, j'écoute, mais je ne comprends pas."
,"-- Inutile, mon brave, complètement inutile !"
,"-- Je vous dis que je veux savoir ce que vous manigancez, reprit le frère de Rose en martelant la table de son poing formidable."
," » La lune, le Serpenteau , tout ça m'est égal ; mais on a parlé de Frapillon, et j'en ai besoin de Frapillon ; j'ai un renseignement à lui demander. "
,"-- Le misérable est ivre et il va tout dire, pensa Rose avec effroi."
,"» Messieurs, reprit-elle tout haut, le café est servi dans le salon, et j'ai d'excellents cigares à vous offrir."
,"-- Je vous dis que je veux voir Frapillon, continua Pilevert avec l'obstination particulière aux ivrognes."
,"-- Tu le verras, rempart d'Avallon, tu le verras au journal où tu va être employé pour la pointe et la contre-pointe ; une, deusse ! là, mon brave, cria le bossu en dessinant des dégagements avec son bras aussi long qu'un fleuret."
,"-- Ah ! oui, murmura l'hercule en cherchant à rappeler ses souvenirs ; un emploi... dix francs par jour et... le tabac, mais je n'en veux pas, j'ai mieux que ça ; et puis je ne peux pas quitter Régine."
,"-- Qu'est-ce que Régine, vaillant guerrier ? demanda Taupier en ricanant ; la dame de tes pensées, je suppose ?"
,"À ce nom, qu'elle entendait prononcer pour la première fois, madame de Charmière était devenue attentive."
,"-- Régine, c'est mon élève, reprit Pilevert, et le premier qui en dirait du mal..."
,"-- Je n'en ai nulle envie, alcide de mon cœur, mais serait-ce par hasard cette sauvage beauté que nous avons entrevue dans la forêt de Saint-Germain ?"
,"-- Pourquoi ça, tortillard ?"
,-- Parce que nous la caserions dans les ambulances ; elle a une vocation décidée pour le métier d'infirmière.
,Je la vois encore à genoux auprès de...
,"-- On étouffe ici, dit Valnoir en se levant brusquement ; allons prendre l'air au salon."
,"-- L'air, et le café, surtout, sans oublier les alcools, ajouta Taupier."
,"Madame de Charmière, ravie de lever la séance, s'était empressée de montrer le chemin à ses invités."
,"Alcindor la suivit en tâchant de garder une attitude digne, et Pilevert, encore très ferme sur ses jambes, ferma la marche."
,"Le café avait été préparé par les soins intelligents de l'universelle Fanfine, et le bossu, qui appréciait fort cet épilogue obligé d'un bon dîner, s'installa près de la table couverte de flacons séduisants."
,"Alcindor et son maître, que Rose tenait à ne pas perdre de vue, furent retenus dans les mêmes parages par l'offre gracieuse d'une tasse de moka brûlant."
,"Valnoir seul, pour chasser le triste souvenir grossièrement évoqué par le bossu, alla s'accouder sur le balcon."
,La nuit était venue depuis longtemps et le ciel était brillant d'étoiles.
,L'amant de madame de Charmière avait allumé un cigare et regardait vaguement sur la place quand un spectacle singulier attira son attention.
,"Sous les arbres, les promeneurs étaient devenus rares."
,À peine quelques acheteurs retardataires marchandaient-ils encore les derniers bouquets cueillis dans ces charmants villages de la banlieue que la guerre allait bientôt détruire.
,"Mais dans le coin de la place que bordait d'un côté la maison de madame de Charmière, un groupe nombreux s'était formé et le bruit confus de cette réunion tumultueuse montait jusqu'au balcon."
,"Valnoir ne pouvait pas deviner le sens des exclamations et bien moins encore la cause de l'attroupement, mais il distinguait très bien une femme placée au centre de ce cercle bruyant."
,Il lui sembla même que cette femme cherchait à percer les rangs pressés de la foule et qu'on s'opposait à sa fuite.
,"Dans la disposition d'esprit où se trouvait l'amant de Rose, les épisodes de la rue ne pouvaient guère l'intéresser, mais il cherchait à chasser les idées noires et, pour se distraire, il se mit à suivre les mouvements de cette masse animée qui s'agitait à ses pieds."
,La femme qui causait tout ce tumulte avait fini par s'asseoir sur un banc.
,Valnoir crut remarquer qu'elle cachait son visage dans ses mains et il en conclut qu'elle pleurait.
, La polémique ardente du journal et les orages quotidiens de ses amours n'avaient pas tellement blasé le rédacteur en chef du Serpenteau qu'il eût cessé d'être accessible à un sentiment de pitié. 
,"Il éprouvait d'ailleurs ce besoin de mouvement qui succède presque toujours aux émotions violentes, car, depuis trois jours, les événements avaient étrangement surexcité les nerfs."
,"La soirée qui s'achevait n'était pas faite pour les calmer, et quoiqu'il eût médiocrement fêté la cave de madame de Charmière, Valnoir étouffait dans la lourde atmosphère de l'appartement."
,"D'ailleurs, la compagnie des deux saltimbanques commençait à lui devenir odieuse et les plaisanteries de Taupier l'agaçaient."
,"Il lui vint à l'esprit d'aller voir de plus près ce qui se passait sous la fenêtre, et de profiter de ce changement d'air pour remettre un peu de calme dans ses idées."
,"-- Vos cigares sont exécrables, ma chère, dit-il en rentrant dans le salon ; toutes ces prétendues marques de la Havane ne valent pas le diable, et je vais acheter tout simplement des londrès au bureau qui est en bas."
,"En tout autre moment, Rose, qui ne laissait passer sans y réfléchir ni un mot ni un détail, se serait demandé quel caprice poussait Valnoir à sortir."
,"Mais elle avait fort à faire de surveiller son frère, qui, sous l'influence d'un kirsch venu directement de la Forêt-Noire, tenait à Taupier des propos inquiétants."
,Elle sentait même la nécessité d'abréger la séance.
,"-- Faites, mon ami, dit-elle, sans se déranger, et si vous voyez sur le boulevard une calèche à quatre places, retenez-là ; nous irons respirer un peu aux Champs-Élysées."
,"-- Je ne demande pas mieux, car j'ai un mal de tête fou, dit Valnoir en prenant son chapeau."
,"Pendant qu'il traversait l'antichambre, il entendit la voix criarde du bossu qui disait à Pilevert :"
,"-- C'est convenu, mon vieil alcide, je ferai entrer ton élève à l'ambulance de mon illustre ami, le grand docteur Molinchard."
,Ce propos de l'incorrigible Taupier lui remit en mémoire la jeune fille dont l'hercule avait prononcé le nom à la fin du dîner.
,"Il l'avait à peine entrevue dans la forêt de Saint-Germain, et cependant cette apparition s'était gravée dans son esprit, comme se gravent toujours les objets qui ont servi de cadre ou d'accessoires à une scène terrible."
,"D'autres figures se mêlaient à ce souvenir et Valnoir, tout en descendant l'escalier, pensait à l'étrange concours de circonstances qui avait amené chez madame de Charmière ceux que le hasard avait déjà conduits sur le terrain de ce duel funeste."
,"Depuis sa rentrée à Paris, il était fort peu sorti de chez lui, et ne s'était pas senti d'humeur à aller voir Podensac pour se renseigner sur les événements qui avaient suivi le combat."
,"Les journaux, envahis par le récit des événements militaires, s'étaient à peine occupés de cette rencontre, qui, en d'autres temps, aurait été une nouvelle à sensation."
,"Ils s'étaient bornés à raconter le retour de la carriole qui ramenait M. de Saint-Senier et ses témoins, et qui avait eu beaucoup de peine à échapper aux Prussiens."
,Un parti de ulhans l'avait poursuivie presque jusqu'aux avant-postes.
,"C'était tout ce que Valnoir savait, et il n'avait eu ni le temps ni le courage d'interroger Pilevert sur la fin de ce triste voyage."
,"Le souvenir de mademoiselle de Saint-Senier montant les marches de la Madeleine en habits de deuil venait encore d'assombrir ses idées, et quand il arriva sur la place, il avait à peu près oublié le motif qui l'avait décidé à y descendre."
,"Du reste, il s'aperçut qu'il s'était dérangé inutilement, car le cercle s'était rompu et la foule achevait de se disperser."
,"C'est une folle, disaient les curieux en s'éloignant pour obéir aux exhortations de deux gardiens de la paix que le rassemblement avait attirés."
,"Valnoir questionna un de ces agents qui venaient de remplacer les sergents de ville, et apprit que les badauds s'étaient attroupés sottement devant une femme bizarrement vêtue, mais très inoffensive."
,"-- Je l'ai débarrassée de tous ces flâneurs, et elle vient de filer du côté de la Madeleine, dit le placide représentant de l'autorité ; mais elle aura de la chance si elle ne se fait pas ramasser avec un costume pareil."
,"Ainsi renseigné, Valnoir, que ces détails intéressaient peu, se dirigea machinalement du côté du marché aux fleurs, où il pensait trouver un peu de fraîcheur sous les arbres."
,"La soirée était magnifique et, à la pâle clarté des étoiles, la longue colonnade de la Madeleine prenait des proportions grandioses."
,"Le silence s'était fait autour du monument, et les chaises de l'esplanade étaient vides."
,"Valnoir remonta lentement jusqu'au bout du marché sans rencontrer personne, car les vendeuses de bouquets venaient de plier bagage."
,"Il allait tourner l'angle de l'église pour faire le tour de la place, quand il se trouva face à face avec une femme qui venait du côté opposé."
,"Il faillit la heurter, et, en se reculant, il leva la tête et ne put retenir une exclamation de surprise."
,"À la lueur d'un bec de gaz, il avait cru reconnaître la jeune fille de la forêt de Saint-Germain."
,"La vision, cette fois, fut plus courte encore que dans la clairière, car l'étrange créature fit volte-face et revint rapidement sur ses pas."
,Mais elle n'avait pas pu se retourner si vite que Valnoir n'eût le temps de remarquer un détail de son costume.
,La mante de couleur sombre qui l'enveloppait laissait voir ses petits pieds chaussés de mules vertes à talons pointus.
,Elle traversa en courant le large trottoir qui s'étend derrière la Madeleine.
,"Une voiture de place s'éloignait au même instant vers la rue Tronchet, et, par la portière, Valnoir crut apercevoir une femme qui faisait avec la main un signe d'adieu."
,"Tout cela s'était passé si vite qu'il se demandait encore s'il n'avait pas rêvé, quand l'inconnue se retourna avant de disparaître au coin de la grille opposée."
,Cette fois il n'eut plus de doute.
,"Son manteau s'était entr'ouvert, et il avait distingué clairement sa robe rouge et ses bras nus."
,C'était bien l'étrange créature qu'il avait vue agenouillée auprès de M. de Saint-Senier.
,"Poussé par un instinct vague, l'amant de madame de Charmière pressa le pas."
,L'occasion était bonne pour chasser les idées qui l'obsédaient et pour savoir à quoi s'en tenir sur celle que Pilevert appelait son élève.
,"Du reste, la promenade projetée et la société des convives de Rose ne le tentaient guère, et il se décida sans peine à y renoncer pour suivre la jeune fille."
,"Quand il arriva à l'angle de la place, il vit qu'elle avait déjà gagné du terrain et qu'elle marchait vers la rue Royale."
,"Il prit le même chemin, en ayant soin de garder sa distance pour ne pas attirer l'attention de l'inconnue."
,"Elle semblait du reste avoir oublié la rencontre de Valnoir, car elle ne se retournait plus, et elle avançait vers la place de la Concorde d'un pas ferme et rapide."
,"Il était évident qu'elle avait un but, et il n'était pas probable que ce but fût bien éloigné."
,Valnoir avait donc toutes raisons de croire qu'il allait bientôt savoir où courait à pareille heure une femme en souliers de bal et la tête nue.
,"C'est bien certainement autour d'elle qu'on s'attroupait sous la fenêtre de Rose, pensait-il ; mais que diable venait-elle faire là ?"
,"Plus il cherchait une réponse raisonnable à cette question, moins il la trouvait."
,"Il eut un instant l'idée qu'elle était véritablement folle, et il fut sur le point de renoncer à sa poursuite."
,"Mais il se souvint de l'autre inconnue qui avait fait des signes par la portière d'un fiacre, et il revint à la pensée d'éclaircir cette complication de mystères."
,"Il y avait bien un moyen de savoir à quoi s'en tenir, c'était d'aborder la belle de nuit et de lui demander une explication ; seulement Valnoir ne se souciait pas trop de se montrer avant d'être un peu mieux fixé sur le motif de cette bizarre promenade."
,La jeune fille venait de prendre une direction inattendue.
,"Au lieu de passer le pont ou de remonter l'avenue des Champs-Élysées, où brillaient encore les lanternes de quelques voitures, elle s'engagea sous les grands arbres du Cours-la-Reine."
,"Valnoir, assez étonné, marcha un peu plus vite, afin de ne pas la perdre de vue."
,"Il arrivait au tournant de l'allée, et l'inconnue n'avait plus sur lui qu'une vingtaine de pas d'avance, quand un homme caché dans un massif de verdure sauta brusquement sur la route."
,"Le dernier candélabre de la place éclairait assez pour que Valnoir pût voir briller une arme, et le coquin qui la tenait se jeter sur la jeune fille."
,"L'influence de madame de Charmière avait fortement gâté l'esprit et le cœur de Valnoir, mais elle n'en avait pas fait un lâche."
,"S'il avait eu le temps de réfléchir, peut-être aurait-il hésité à s'exposer pour une inconnue d'allures suspectes ; mais le premier mouvement l'emporta, et il ne vit qu'une jeune fille charmante attaquée par un bandit."
,"-- Attends, gredin ! cria-t-il en courant droit à l'homme."
,En quelques secondes il fut sur lui et il le saisit à la gorge.
,"-- Lâchez-moi, mille tonnerres ! cria le misérable en laissant tomber le fusil qu'il tenait à la main."
,"Avec beaucoup de présence d'esprit, Valnoir ramassa l'arme et mit l'homme en joue en lui criant :"
,-- Au large ! ou je te casse la tête.
,"-- Mais c'est moi qui devrais te dire de passer au large, répondit une voix avinée."
,"L'inconnue avait profité de la surprise du coquin pour se dégager, et s'appuyait toute tremblante contre un arbre."
,"Valnoir s'approcha en croisant la baïonnette, et vit alors à qui il avait eu affaire."
,L'assaillant n'était autre qu'un garde national ivre à ne pas se tenir sur ses jambes.
,-- Pourquoi attaquez-vous cette femme ? lui demanda Valnoir assez satisfait au fond de ne pas se trouver en face d'un ennemi plus redoutable.
,"-- J'l'attaquais pas, j'l'arrêtais."
,-- Et de quel droit l'arrêtiez-vous ?
,"-- Eh ben ! quoi ! puisque je suis de service, c'est pour arrêter le monde."
,"À quoi que ça servirait donc d'avoir fait une révolution, si un brave de la 7e du 322 ne pouvait pas mener une femme au poste ?"
,"Tout en proclamant cette étrange théorie, l'ivrogne avait saisi le bout du fusil et cherchait à l'arracher des mains de Valnoir, qui crut le moment venu d'en finir."
,"D'un coup de poing vigoureusement appliqué, il envoya le défenseur de l'ordre rouler dans le fossé, et courut à la jeune fille."
,"Elle n'était pas encore tout à fait revenue de sa frayeur, mais elle trouva la force de tendre la main à son libérateur, qui la conduisit jusqu'au quai, où il la fit asseoir sur un banc pendant que l'ivrogne essayait en jurant de se relever."
,"Sans s'occuper davantage de ce gredin, Valnoir posa son fusil à côté de lui et tira de sa poche un flacon de sels qu'il voulut faire respirer à l'inconnue."
,"Il avait écarté doucement ses cheveux qui retombaient en boucles sur son front, et il admirait l'étrange beauté de ce visage pâle, à peine entrevu le jour du duel, quand la jeune fille, qui le regardait avec une attention profonde, se leva brusquement."
,"-- Qu'avez-vous, mademoiselle ? lui demanda Valnoir étonné."
,"Il voulut encore lui prendre la main, mais elle le repoussa d'un geste qui exprimait l'horreur et le dégoût."
,"L'amant de madame de Charmière n'était pas habitué à inspirer une répulsion aussi énergiquement caractérisée, et après le premier moment de surprise, il éprouva une irritation très vive qu'il ne put s'empêcher d'exprimer."
,"-- Vous avez une singulière façon de remercier les gens qui vous rendent service, dit-il d'un ton sec."
,"Savez-vous, la belle, que j'ai bien envie de vous confier à cet aimable ivrogne qui vous appelle là-bas ?"
,"La jeune fille ne répondit pas, mais elle leva fièrement la tête et le regarda fixement comme pour lui dire : -- Faites-le donc, si vous l'osez !"
,"Les arbres du Cours n'étendaient pas leur ombre jusque sur le quai, et la nuit était assez claire pour que ce jeu de physionomie fût visible."
,"L'inconnue était si belle ainsi, que Valnoir eut un remords et voulut se faire pardonner sa grossièreté."
,"-- J'ai tort, mademoiselle, dit-il d'une voix douce, et je conçois que j'ai pu vous blesser, mais pourquoi me traitez-vous ainsi ?"
,"L'éclair des grands yeux noirs s'éteignit, mais ce fut tout."
,"-- Je ne suis pas tout à fait un étranger pour vous, reprit Valnoir en se rapprochant un peu."
,Je vous ai vue une fois déjà dans une circonstance douloureuse et je sais votre nom.
,» Vous vous appelez Régine.
,La jeune fille fit un pas sur la route.
,"-- Pourquoi refusez-vous de me répondre ? demanda l'amant de Rose, qui ne comprenait plus rien à ce silence obstiné."
,Régine s'éloignait toujours.
,"-- Je crois en vérité qu'elle est muette, dit à demi-voix Valnoir en se rapprochant."
,La jeune fille s'arrêta court et fit un geste qui signifiait : -- Partez !
,-- Voilà qui devient curieux ! murmura Valnoir stupéfait.
,» Comment se fait-il que ce saltimbanque n'ait rien dit de cela ?
," Le saltimbanque l'avait dit, mais il l'avait dit à Podensac, et ni le rédacteur en chef du Serpenteau , ni son acolyte Taupier, n'avaient écouté ses confidences. "
,"-- Bah ! elle n'est peut-être pas sourde, et nous allons bien voir."
,"Après avoir fait tout bas cette réflexion, Valnoir reprit, en touchant le bras de Régine, qui tressaillit au contact : -- Mademoiselle, je ne sais pas si vous m'entendez, mais je vous préviens que, malgré le désir que vous exprimez très clairement de vous débarrasser de moi, je suis parfaitement décidé à vous reconduire chez vous, ou ailleurs, à votre choix."
,"» Je n'ai nullement l'intention de vous offenser, mais je ne puis pas vous laisser errer seule à pareille heure sur des quais déserts."
,» Je vous accompagnerai donc jusqu'à ce que vous soyez à l'abri des mauvaises rencontres.
,Régine s'était arrêtée et le regardait comme si elle eût suivi le mouvement de ses lèvres.
,"-- Je vous ferai remarquer, d'ailleurs, continua Valnoir, qui crut l'avoir persuadée, que si vous voulez cacher le but de votre promenade nocturne, vous vous y prenez fort mal."
,"» Où que vous alliez dans ce costume, et surtout par le temps où nous vivons, vous serez certainement arrêtée, comme vous avez déjà failli l'être deux fois."
,» Ne niez pas ! je vous suis depuis la place de la Madeleine et je vous ai vue sur le banc où les gardiens de la paix sont venus vous protéger.
,"» Or, quand vous serez tombée entre les mains d'une patrouille ou d'un agent de police, votre secret sera, ce me semble, très compromis."
,"La jeune fille fit de la main un signe que son protecteur volontaire prit pour un consentement, et se mit à suivre rapidement le quai dans le sens du cours de la Seine."
,-- C'est trop fort ! s'écria Valnoir en marchant obstinément à côté d'elle ; c'est trop fort ! et l'histoire est trop curieuse pour que je ne tienne pas à en avoir le cœur net.
,"Plus il avançait dans cette aventure, assurément fort inattendue, plus il se perdait en conjectures, et plus il avait envie d'aller jusqu'au bout."
,"Avant de se lancer dans la politique, il avait écrit des romans, et il lui était resté de son ancien métier un fonds d'imagination qu'il ne trouvait guère l'occasion de dépenser dans sa liaison avec madame de Charmière."
,"Rose, qui excellait dans la conduite des affaires de cœur, manquait absolument d'imprévu, et chez elle les querelles et les tendresses alternaient avec une régularité désespérante."
,"Valnoir, faible comme tous les amoureux, s'accommodait de ces relations aussi réglées qu'un bordereau d'agent de change, mais le naturel revenait au galop depuis que l'ex-romancier se retrouvait en présence du charme de l'inconnu."
,"Ce n'était que de la curiosité, et son ardeur pour madame de Charmière n'y avait rien perdu ; seulement c'était de la curiosité surexcitée jusqu'à la passion."
,"Tout en marchant, il observait Régine, qu'il avait peine à suivre, tant elle se hâtait, et il s'exaspérait de ne rien lire sur son visage."
,La jeune fille ne se retournait plus.
,"Elle avançait en ligne droite, et ses yeux fixes semblaient regarder un but invisible pour son persécuteur."
